location,forecast_date,quantile,value,target,target_end_date,type
08,2021-05-03,0.1,50.857044375848496,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.15,52.4064718919328,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.2,55.72898288589724,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.25,57.586409656412386,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.3,59.13107249528671,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.35,61.01081380931994,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.4,62.865676185658096,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.45,65.75171137897559,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.5,67.59114081042978,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.55,69.15638041506935,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.6,71.60456979326838,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.65,73.33236441900053,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.7,75.80001338573956,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.75,79.44004449314068,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.8,83.2302431896957,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.85,86.81356986196286,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.9,93.10542329877754,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.95,97.40088303218752,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.975,105.25059624128019,1 wk ahead inc death,2021-05-08,quantile
08,2021-05-03,0.99,124.12053766521494,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.01,23.274166539708,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.025,29.33993249562392,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.05,29.965124956967216,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.1,31.94393917752335,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.15,33.826197234752144,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.2,37.08783593568408,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.25,39.18590005053716,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.3,41.37407404506942,1 wk ahead inc death,2021-05-08,quantile
09,2021-05-03,0.35,43.491544276941454,1 wk ahead inc death,2021-05-08,quantile
