location,forecast_date,quantile,value,target,target_end_date,type
06,2021-05-10,0.8,476.0828282682701,1 wk ahead inc death,2021-05-15,quantile
06,2021-05-10,0.85,501.9008817396703,1 wk ahead inc death,2021-05-15,quantile
06,2021-05-10,0.9,559.2991729591489,1 wk ahead inc death,2021-05-15,quantile
06,2021-05-10,0.95,628.5352296432272,1 wk ahead inc death,2021-05-15,quantile
06,2021-05-10,0.975,699.5203531375851,1 wk ahead inc death,2021-05-15,quantile
06,2021-05-10,0.99,773.7570996453561,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.01,13.151901835075087,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.025,25.780757898234114,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.05,32.3630495724635,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.1,37.493384911931265,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.15,44.166021347287796,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.2,47.57108727427786,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.25,50.46535325399513,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.3,52.3235179889651,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.35,54.679222247346544,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.4,55.78029196096338,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.45,57.27192781236683,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.5,58.8147611085702,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.55,60.28912911837267,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.6,62.2475935427403,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.65,64.11796472406125,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.7,67.92667997139495,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.75,70.9348805626419,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.8,73.6541959074463,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.85,80.19921041551575,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.9,85.22908858685275,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.95,98.10920711983017,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.975,111.43555387691121,1 wk ahead inc death,2021-05-15,quantile
08,2021-05-10,0.99,136.1693275288167,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.01,10.936940588205049,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.025,17.588223808612412,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.05,21.148123187747203,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.1,25.719348441265574,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.15,30.92239374445785,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.2,33.30544190201313,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.25,34.82591551583317,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.3,36.34193537250043,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.35,38.15129335814945,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.4,39.38495293035595,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.45,40.89778472185403,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.5,42.287525580005635,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.55,43.62085961361727,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.6,44.88650050018807,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.65,46.66598149897149,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.7,49.025730337272606,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.75,51.328403062605325,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.8,53.67788222453696,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.85,55.79354305080354,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.9,60.66454547266995,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.95,69.30842907592027,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.975,79.06961400702252,1 wk ahead inc death,2021-05-15,quantile
09,2021-05-10,0.99,92.90062527949236,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.01,0.8502560277435026,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.025,1.9461140294225385,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.05,2.5334214381402616,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.1,3.179188384476745,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.15,3.9017293465175444,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.2,4.364318616488591,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.25,4.682886678335914,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.3,4.8814751377278105,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.35,5.18205198817448,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.4,5.337640397737552,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.45,5.562658071260217,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.5,5.805073314870707,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.55,6.0134746580726075,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.6,6.23944780579891,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.65,6.577928847453082,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.7,6.924230753913251,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.75,7.229378151215606,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.8,7.705266448919936,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.85,8.182430388652747,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.9,9.0576210954327,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.95,9.985662600780461,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.975,11.539540019950778,1 wk ahead inc death,2021-05-15,quantile
11,2021-05-10,0.99,13.686630570335469,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.01,2.04890061800835,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.025,3.8084479841497574,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.05,4.901043993464641,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.1,6.2860634805002125,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.15,7.977947572165191,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.2,8.543070331850334,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.25,8.919194461959279,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.3,9.3540745954758,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.35,9.857753876313222,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.4,10.112472300205763,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.45,10.46153749311517,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.5,10.790680661547754,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.55,11.152429078028769,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.6,11.534792872243571,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.65,11.962381360518423,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.7,12.785347343283659,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.75,13.473290670438738,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.8,14.011790131414978,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.85,14.743183339370779,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.9,15.98592117211651,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.95,18.576954390721404,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.975,21.725768315780055,1 wk ahead inc death,2021-05-15,quantile
10,2021-05-10,0.99,26.73441414920221,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.01,155.56304058838043,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.025,221.82254102963907,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.05,257.4155109176034,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.1,293.0945422021771,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.15,339.0106476258607,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.2,356.8535599871138,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.25,369.43649317438326,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.3,382.0496410224949,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.35,390.53283955604513,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.4,398.79267683088267,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.45,406.6674472589338,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.5,416.6830963615253,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.55,426.9191432053102,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.6,435.5865131528073,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.65,449.00057774325654,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.7,461.10172737183547,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.75,481.3234504025863,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.8,500.38535899424744,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.85,516.8966231635194,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.9,564.0466660209645,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.95,632.7272846048041,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.975,704.7817862330977,1 wk ahead inc death,2021-05-15,quantile
12,2021-05-10,0.99,797.2250659442253,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.01,60.104197213090536,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.025,88.71059320113618,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.05,101.30944873419007,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.1,111.20924591504252,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.15,122.96007940457086,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.2,132.3332896123554,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.25,139.07307951493505,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.3,143.61598004784256,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.35,148.76608779623209,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.4,154.28632151358792,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.45,159.41810657793997,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.5,164.0530926218892,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.55,167.37467060795362,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.6,170.63101494654248,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.65,176.48094148861188,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.7,179.9983320241681,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.75,185.91469185220208,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.8,194.45356548669915,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.85,201.64338299029097,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.9,218.27117662007305,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.95,250.22876848263977,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.975,271.1547169042168,1 wk ahead inc death,2021-05-15,quantile
13,2021-05-10,0.99,293.5297619398008,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.01,0,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.025,0.07387408053907893,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.05,0.7551204332349273,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.1,1.3659903047838884,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.15,1.805777804104438,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.2,2.6265540243205607,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.25,3.2673429860517187,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.3,3.4477580514624644,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.35,4.0420013129298225,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.4,4.248405734544386,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.45,4.636003955270329,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.5,5.022935236952378,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.55,5.297973317514768,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.6,5.673908026153421,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.65,6.202181818802197,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.7,6.757477733651406,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.75,6.998647031872934,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.8,7.764033561278428,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.85,8.846301736611771,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.9,9.807452905324904,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.95,10.509186820573534,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.975,12.3569188827862,1 wk ahead inc death,2021-05-15,quantile
15,2021-05-10,0.99,15.29150103369263,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.01,3.880011729731448,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.025,9.007742038008836,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.05,12.27567124658385,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.1,15.506367452467892,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.15,18.85795223892024,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.2,20.91303994343554,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.25,22.854275973999187,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.3,24.125020491898717,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.35,25.924619525861907,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.4,26.850525391183172,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.45,27.77845375110727,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.5,28.834283189590373,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.55,29.87502242758218,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.6,30.99262907569756,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.65,32.46051598810535,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.7,34.01205226251292,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.75,35.564312029408804,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.8,37.47184057326927,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.85,39.8902127491645,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.9,44.330475095084196,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.95,52.285688883036386,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.975,59.24231064373905,1 wk ahead inc death,2021-05-15,quantile
19,2021-05-10,0.99,68.22030247060552,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.01,2.883573326516443,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.025,5.850343121705493,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.05,7.0929089848313724,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.1,8.250675521317952,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.15,9.475773889663687,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.2,10.684734634018433,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.25,11.474414115150223,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.3,11.856728389108156,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.35,12.56998034277511,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.4,13.033347421279313,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.45,13.689917751008249,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.5,14.288948404861454,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.55,14.712368597167758,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.6,15.207528195644057,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.65,15.98186220423747,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.7,16.7455929285419,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.75,17.339290756946774,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.8,18.482690331407543,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.85,19.75395073108389,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.9,21.40141030915793,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.95,23.42741569101613,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.975,26.4422692384302,1 wk ahead inc death,2021-05-15,quantile
16,2021-05-10,0.99,30.888621150968188,1 wk ahead inc death,2021-05-15,quantile
17,2021-05-10,0.01,75.63844679262799,1 wk ahead inc death,2021-05-15,quantile
17,2021-05-10,0.025,111.08772217983945,1 wk ahead inc death,2021-05-15,quantile
